,Total,Data loading,Forward,Backward activation,Backward weight,Clip/reduce,Add noise,Update,Peak memory usage
bert-large_128x128_16_elegant_no,553.6456789289202,0.5909277468311543,134.23823580449942,130.8000428336007,157.77388777051652,107.02385153089251,11.08631361260706,10.059575645291076,9693429248
bert-large_256x256_16_naive_no,1102.3240502999754,0.6885674535011759,251.9711110056663,256.43737218817887,289.048112168604,245.46917360656116,46.05415645910769,10.57347229548863,26018844160
bert-large_256x256_16_reweight_no,1586.2666611768761,0.7615502999753369,251.56733454490194,254.72806424510722,288.7171458224861,686.7741103074989,42.894584792000906,9.134944604367625,13507353088
bert-large_256x256_16_elegant_no,885.3619950158255,0.6850884885204082,253.1965143826543,257.728851571375,243.02997250459632,107.66174742640281,11.115111278027904,9.91313311518455,13122385920
bert-large_512x512_8_naive_no,1039.18376990727,0.6854144894346899,277.1087495648131,290.41410708914,281.2640180393141,127.68480729083626,49.45728730182258,10.487982204982213,16959426048
bert-large_512x512_8_reweight_no,1682.8620628434785,0.6616188555347676,275.12969289507186,290.6407823367995,280.081320782097,742.9017874659324,41.767531511734944,9.21287828562211,16862763520
bert-large_512x512_8_elegant_no,892.5172066201969,0.670428178748306,278.569905125365,290.72353061364623,238.98253804810193,60.2993663476438,10.954576146845914,10.365469115121025,16843681280
gnmt_32x32_16_naive_no,388.51078432433457,0.7001477844861089,70.8130914337781,62.85832609449114,57.95010255307567,182.80745769033626,8.466968731004364,4.616107259477888,23197546496
gnmt_32x32_16_reweight_no,367.53247465406145,0.5887625168780891,69.90184102739606,59.97520806838055,58.00133821915607,142.90961927297164,8.186936378479004,4.541793648077517,6913992192
gnmt_32x32_16_elegant_no,210.38302840018758,0.5594200017500897,69.33376253867635,59.96621628196872,27.20844163700026,41.900622290007924,6.404147946104711,4.607606907280124,5475489280
gnmt_64x64_16_naive_no,514.7781372070312,0.6289701072537169,129.25456981269681,117.148756980896,70.57985237666539,183.9282196395251,8.340962079106545,4.606064485043896,23266236928
gnmt_64x64_16_reweight_no,616.0033430371966,0.6687981741768974,126.46556873710789,114.61954943987789,70.54461751665387,267.11311632273146,8.515881032359843,4.581857700737155,7549323264
gnmt_64x64_16_elegant_no,351.02693158753067,0.6164920573331871,127.17925285806461,114.22614175446179,40.253477933455486,57.26222483965815,6.438176121030535,4.638248560379963,6050134016
gnmt_128x128_16_naive_no,784.3369099558616,0.6334100450788226,253.04338640096236,234.47301436443718,99.36699818591683,183.46066377600846,8.453571066564443,4.614847046988351,23395163648
gnmt_128x128_16_reweight_no,1133.5645476166083,0.7273664279859893,243.53749898015235,227.74930876128528,99.25358879322908,524.9519323816105,9.081302856912417,4.8937724561107405,9209809920
gnmt_128x128_16_elegant_no,620.8337302110633,0.6399714216894034,242.054888180324,223.30686997394173,68.34843581063407,74.98676410986452,6.449278364376146,4.625641569799306,7595678720
gnmt_32x32_16_naive_no,387.47086816904493,0.6297826766967773,73.03822283842126,59.52638022753657,57.89437342663201,182.7184229480977,8.749107925259338,4.620097121413873,23197546496
gnmt_32x32_16_reweight_no,367.7706329190001,0.6005958634979871,69.56179774537378,60.18015316554478,58.331355756642864,142.74146118942573,8.22033200945173,4.548539920729034,6913992192
gnmt_32x32_16_elegant_no,208.12381043726083,0.5816732134137835,68.4029009877419,58.52044845113949,27.259692873273575,41.85076118002132,6.457892641729238,4.6360735990563215,5475489280
gnmt_64x64_16_naive_no,511.57704908020645,0.6400298099128567,129.41388937891747,114.19323025917521,70.11728627341134,184.04985933887716,8.25579798951441,4.620340405678262,23266220544
gnmt_64x64_16_reweight_no,612.9289330268393,0.6648107450835559,122.64974019965346,116.07016835893903,70.39604624923395,266.8113124613859,8.229438139467824,4.571269969550931,7549323264
gnmt_64x64_16_elegant_no,350.66591476907536,0.6539286399374202,129.0209536649743,111.379438517045,40.57204808994215,57.43289009405642,6.4848856634023235,4.695150316977988,6050134016
gnmt_128x128_16_naive_no,767.0072755035089,0.648474206729811,243.7610626220703,226.2085773506943,99.60250951805894,183.46201157083317,8.422150903818558,4.616236200138014,23395163648
gnmt_128x128_16_reweight_no,1116.601053549319,0.736487155057946,235.80362602156035,226.5996908654972,99.73866355662443,517.2142179644837,8.286463971040687,4.599257391326281,9209809920
gnmt_128x128_16_elegant_no,627.6970055638527,0.6343904806643116,246.4488428466174,224.76189720387362,69.27642150801056,75.04062494939687,6.490602561405727,4.627473500310158,7595678720
